"","BedroomAbvGr","BldgType1Fam","BldgType2fmCon","BldgTypeDuplex","BldgTypeTwnhs","BsmtCondNA","BsmtCondTA","BsmtFinSF1","BsmtFinType1ALQ","BsmtFinType1BLQ","BsmtFinType1GLQ","BsmtFinType1NA","BsmtFinType1Unf","BsmtQualEx","BsmtQualFa","BsmtQualGd","BsmtQualNA","BsmtQualTA","CentralAirN","CentralAirY","ElectricalFuse","ElectricalSBrkr","Exterior1stMetalSd","Exterior1stOtherSd","Exterior1stVinylSd","ExteriorQualGd","ExteriorQualTA","ExteriorCondGd","ExteriorCondTA","Fireplaces","FoundationBrkTil","FoundationCBlock","FoundationPConc","FullBath","GarageTypeAttchd","GarageTypeDetchd","GarageTypeNA","GrLivArea","HalfBath","HeatingGasA","HeatingGasW","HeatingGrav","HeatingOthW","HeatingWall","HeatingQCEx","HeatingQCFa","HeatingQCGd","HeatingQCTA","HouseStyle1.5Story","HouseStyle1Story","HouseStyle2.5Story","HouseStyle2Story","KitchenQualEx","KitchenQualFa","KitchenQualGd","KitchenQualTA","LotConfigCorner","LotConfigCulDSac","LotConfigFR2","LotConfigInside","LotShapeIR1","LotShapeIR2","LotShapeIR3","LotShapeReg","LotArea","LotFrontage","OpenPorchSF","OverallCond","OverallQual","PavedDriveN","PavedDriveP","PavedDriveY","RoofMatlCompShg","RoofMatlnotCompShg","RoofStyleGable","RoofStylenotGable","SaleTypenotWD","SaleTypeWD","TotRmsAbvGrd","WoodDeckSF","YearBuilt","YrSold","NeighborhoodCollegeCr","NeighborhoodEdwards","NeighborhoodOldTown","SalePrice"
"11",0.207580386696783,1,0,0,0,0,1,0.625974178684654,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,-0.636295347136,0,0,1,0.906781295647652,1,0,0,0.611038123386304,1.59867824423437,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,-0.00512236731377156,0.283273602706838,1.68601746102423,-0.52080109592604,0.144938238433804,0,0,1,1,0,1,0,0,1,0.372426322106744,-0.759906671114036,0.908313903219071,-0.672999141801058,1,0,0,0.783963145462652
"12",0.207580386696783,1,0,0,0,0,1,-0.695795899438143,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,-0.636295347136,0,0,1,0.906781295647652,1,0,0,-0.424385237907451,-0.601482903771349,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.234956671880212,1.10052206215579,-0.144041093862719,-0.52080109592604,0.877535152699213,0,0,1,1,0,1,0,0,1,-0.24754084882544,-0.759906671114036,1.21776398299224,1.68532558198929,1,0,0,0.686893866201408
"13",1.51911101173555,1,0,0,0,0,1,1.31133644141499,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1.11509184597101,0,0,1,0.906781295647652,1,0,0,2.29360108548866,1.59867824423437,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0.13644536659592,0.544793109730502,2.00555149441719,-0.52080109592604,0.877535152699213,0,0,1,1,0,1,0,1,0,2.2323278349033,0.392335797335773,1.16618896969671,-0.672999141801058,1,0,0,3.75776762908662
"14",0.207580386696783,1,0,0,0,0,1,-0.695795899438143,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1.11509184597101,0,0,1,0.906781295647652,1,0,0,0.000877928338198777,1.59867824423437,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,-0.202595830538119,0.152513849195006,-0.318332384804333,-0.52080109592604,0.144938238433804,0,0,1,1,0,1,0,1,0,0.992393493038928,-0.759906671114036,1.11461395640118,-1.45910738306451,1,0,0,0.107630868080034
"15",0.207580386696783,1,0,0,0,0,1,1.95590333136376,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,-0.636295347136,0,0,1,0.906781295647652,1,0,0,0.514891668409027,-0.601482903771349,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0.515161597437134,0.57748304810846,-0.318332384804333,-0.52080109592604,0.877535152699213,0,0,1,1,0,1,0,0,1,0.372426322106744,0.776416620152376,1.11461395640118,-1.45910738306451,1,0,0,1.70072856070774
"16",0.207580386696783,1,0,0,0,0,1,0.689207006496084,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,-0.636295347136,0,0,1,0.906781295647652,1,0,0,0.0840815912993041,-0.601482903771349,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0.21985310791214,0.57748304810846,-0.245711013578661,-0.52080109592604,0.877535152699213,0,0,1,1,0,1,0,0,1,-0.24754084882544,0.622784291025735,0.959888916514598,0.89921734072584,1,0,0,0.771518366070185
"17",0.207580386696783,1,0,0,0,0,1,0.764678446141984,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,-0.636295347136,0,1,0,-0.960516483537883,1,0,0,-0.899570601929763,1.59867824423437,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.224587060797655,1.9504604599827,-0.666914966687562,0.270361224661059,-0.587658675831605,0,0,1,1,0,1,0,0,1,-0.867508019757625,-0.759906671114036,0.340988756968269,-0.672999141801058,1,0,0,-0.589110847506231
"18",0.207580386696783,1,0,0,0,0,1,0.446474538445755,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,-0.636295347136,0,0,1,0.906781295647652,1,0,0,-0.0453463288624153,-0.601482903771349,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,-0.0772587922359075,0.25058366432888,-0.158565368107853,-0.52080109592604,0.877535152699213,0,0,1,1,0,1,0,0,1,-0.24754084882544,-0.759906671114036,0.959888916514598,0.89921734072584,1,0,0,0.57240189579071
"19",0.207580386696783,1,0,0,0,0,1,0.0997138698024292,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,-0.636295347136,0,1,0,-0.960516483537883,0,1,0,-1.09371248217234,-0.601482903771349,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,-0.491366956554544,-0.0109358426947845,-0.666914966687562,1.06152354524816,-0.587658675831605,0,0,1,1,0,0,1,0,1,-0.867508019757625,-0.759906671114036,0.263626237024978,0.113109099462391,1,0,0,-0.506145651556449
"20",-2.41548086338075,0,0,0,1,0,1,0.654530939631751,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1.11509184597101,0,0,1,-0.960516483537883,1,0,0,-1.12329600678074,-0.601482903771349,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,-1.1094859476061,-1.97233214537227,-0.666914966687562,-0.52080109592604,0.144938238433804,0,0,1,1,0,1,0,0,1,-2.10744236162199,0.67079439387781,1.08882644975342,0.113109099462391,1,0,0,-0.141098789377411
"21",0.207580386696783,1,0,0,0,0,1,0.0752366461334885,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,-0.636295347136,0,1,0,-0.960516483537883,1,0,0,-0.117456170095373,1.59867824423437,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0.347218983165286,-1.97233214537227,-0.144041093862719,1.06152354524816,0.144938238433804,0,0,1,1,0,1,0,0,1,-0.24754084882544,-0.759906671114036,0.392563770263797,1.68532558198929,1,0,0,0.0704624602945319
"22",0.207580386696783,1,0,0,0,0,1,1.23382523313001,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,-0.636295347136,0,0,1,0.906781295647652,1,0,0,-0.0361014774222925,-0.601482903771349,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,-0.205075520144817,0.152513849195006,0.756463909335621,-0.52080109592604,0.877535152699213,0,0,1,1,0,1,0,0,1,0.992393493038928,0.574774188173659,1.08882644975342,0.113109099462391,1,0,0,0.871076601209923
"23",-1.10395023834198,1,0,0,0,0,1,-0.695795899438143,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,-0.636295347136,0,0,1,0.906781295647652,1,0,0,0.0785346804352304,-0.601482903771349,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,-0.0833453030887127,0.41403335621867,-0.187613916598123,-0.52080109592604,0.877535152699213,0,0,1,1,0,1,0,1,0,-0.867508019757625,2.61040254910166,1.14040146304894,-1.45910738306451,1,0,0,0.786452101341146
"24",0.207580386696783,1,0,0,0,0,1,-0.646841452100261,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,-0.636295347136,0,0,1,0.906781295647652,1,0,0,-0.0767788237588329,-0.601482903771349,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,-0.132262816239036,0.152513849195006,0.858133829051563,-0.52080109592604,0.877535152699213,0,0,1,1,0,1,0,0,1,-0.24754084882544,0.507560044180754,1.08882644975342,1.68532558198929,1,0,0,0.464547141055994
"25",0.207580386696783,1,0,0,0,0,1,-0.695795899438143,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,-0.636295347136,0,0,1,0.906781295647652,1,0,0,0.392859629399406,1.59867824423437,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.441221761891945,0.381343417840712,0.320735681981586,-0.52080109592604,0.877535152699213,0,0,1,1,0,1,0,0,1,0.992393493038928,0.622784291025735,1.06303894310565,-0.672999141801058,1,0,0,0.373285425511234
"26",0.207580386696783,1,0,0,0,0,1,2.02525546509243,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1.11509184597101,0,0,1,0.906781295647652,1,0,0,0.274525530965834,1.59867824423437,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,-0.123020336795888,0.25058366432888,0.930755200277236,-0.52080109592604,0.877535152699213,0,0,1,1,0,1,0,0,1,0.992393493038928,0.421141859047018,1.14040146304894,0.89921734072584,1,0,0,1.03700699310949
"27",0.207580386696783,1,0,0,0,0,1,0.0405605792691559,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1.11509184597101,0,0,1,0.906781295647652,1,0,0,0.622131945114452,1.59867824423437,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.693248396463657,0.642862924864376,0.727415360845352,-0.52080109592604,0.877535152699213,0,0,1,1,0,1,0,0,1,0.372426322106744,-0.759906671114036,1.01146392981013,0.113109099462391,1,0,0,1.22782694379398
"28",0.207580386696783,1,0,0,0,0,1,-0.695795899438143,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1.11509184597101,0,0,1,0.906781295647652,1,0,0,0.856951171693571,1.59867824423437,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1.40920241381586,1.9504604599827,0.0738230198142989,-0.52080109592604,1.61013206696462,0,0,1,1,0,1,0,1,0,0.992393493038928,-0.759906671114036,1.14040146304894,-1.45910738306451,1,0,0,1.25653290159261
"29",0.207580386696783,1,0,0,0,0,1,1.12775726389794,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,-0.636295347136,0,0,1,-0.960516483537883,1,0,0,-1.03824337353161,-0.601482903771349,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.0992500224954439,0.315963541084796,-0.666914966687562,1.06152354524816,-0.587658675831605,0,0,1,1,0,1,0,0,1,-0.867508019757625,1.69821059491222,0.263626237024978,-1.45910738306451,1,0,0,-0.12616505410645
"31",0.207580386696783,1,0,0,0,0,1,0.956416698215353,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,-0.636295347136,0,0,1,0.906781295647652,1,0,0,0.148795551380164,-0.601482903771349,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,-0.0506584855458699,0.315963541084796,0.407881327452393,-0.52080109592604,0.877535152699213,0,0,1,1,0,1,0,0,1,0.372426322106744,1.08368127840566,1.03725143645789,0.113109099462391,1,0,0,0.937448757969748
"32",1.51911101173555,1,0,0,0,0,1,-0.695795899438143,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1.11509184597101,0,0,1,0.906781295647652,1,0,0,0.873591904285792,1.59867824423437,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,-0.261432102115236,0.152513849195006,0.0302501970788953,-0.52080109592604,0.877535152699213,0,0,1,1,0,1,0,0,1,0.992393493038928,0.200295385927471,1.06303894310565,-0.672999141801058,1,0,0,1.02871047351451
"33",0.207580386696783,1,0,0,0,0,1,-0.695795899438143,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,-0.636295347136,0,0,1,0.906781295647652,1,0,0,0.0434042449627637,-0.601482903771349,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0.00502181744090381,1.06783212377783,-0.303808110559199,-0.52080109592604,0.877535152699213,0,0,1,1,0,1,0,0,1,-0.24754084882544,0.392335797335773,0.959888916514598,0.113109099462391,1,0,0,0.555808856600753
"34",-1.10395023834198,1,0,0,0,0,1,0.889104333125766,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,-0.636295347136,0,1,0,-0.960516483537883,0,1,0,-1.03824337353161,-0.601482903771349,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,-0.486858429996911,-0.0109358426947845,-0.666914966687562,-0.52080109592604,-0.587658675831605,0,0,1,1,0,0,1,0,1,-0.24754084882544,1.30452775152521,0.263626237024978,0.89921734072584,1,0,0,-0.572517808316274
"35",0.207580386696783,1,0,0,0,0,1,0.0895150266070372,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1.11509184597101,0,0,1,0.906781295647652,1,0,0,0.379916837383234,1.59867824423437,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0.294694648768856,-0.566664795120071,0.219065762265644,0.270361224661059,0.877535152699213,0,0,1,1,0,1,0,1,0,-0.24754084882544,0.757212579011546,0.882526396571307,0.89921734072584,1,0,0,0.904262679589836
"36",1.51911101173555,1,0,0,0,0,1,0.613735566850183,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1.11509184597101,0,0,1,0.906781295647652,1,0,0,0.836612498525301,1.59867824423437,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,-0.137447621780315,0.315963541084796,1.26481350791533,-0.52080109592604,0.877535152699213,0,0,1,1,0,1,0,0,1,0.992393493038928,0.622784291025735,0.83095138327578,0.113109099462391,1,0,0,0.871076601209923
"37",0.207580386696783,1,0,0,0,0,1,0.560701582234145,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,-0.636295347136,0,1,0,0.906781295647652,0,0,1,-0.768293711480019,-0.601482903771349,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,-0.209584046702451,-0.0109358426947845,-0.666914966687562,-0.52080109592604,-0.587658675831605,0,0,1,1,0,1,0,0,1,-0.867508019757625,-0.759906671114036,0.41835127691156,0.89921734072584,1,0,0,-0.555924769126318
"38",0.207580386696783,1,0,0,0,0,1,1.33173412780578,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1.11509184597101,0,0,1,0.906781295647652,1,0,0,0.0692898289951076,-0.601482903771349,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0.848792562702013,0.479413232974586,-0.100468271127315,-0.52080109592604,0.144938238433804,0,0,1,1,0,1,0,0,1,0.372426322106744,0.584376208744074,0.908313903219071,0.113109099462391,1,0,0,0.852824258100971
"39",0.207580386696783,1,0,0,0,0,1,0.7442807597512,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,-0.636295347136,0,0,1,0.906781295647652,1,0,0,0.62952782626655,1.59867824423437,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0.0386103402952734,-1.97233214537227,-0.144041093862719,-0.52080109592604,0.144938238433804,0,0,1,1,0,1,0,0,1,0.372426322106744,-0.759906671114036,0.934101409866834,-0.672999141801058,1,0,0,0.887669640399879
"40",0.207580386696783,1,0,0,0,0,1,-0.695795899438143,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,-0.636295347136,0,0,1,0.906781295647652,1,0,0,0.496401965528782,1.59867824423437,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-0.0982234407289033,-0.109005657828659,1.58434754130829,-0.52080109592604,0.877535152699213,0,0,1,1,0,1,0,0,1,0.992393493038928,0.392335797335773,0.934101409866834,0.113109099462391,1,0,0,0.506029739030885
"41",0.207580386696783,1,0,0,0,0,1,2.07420991243031,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1.11509184597101,0,0,1,0.906781295647652,1,0,0,0.26897862010176,-0.601482903771349,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0.465116952647402,-1.97233214537227,-0.666914966687562,-0.52080109592604,1.61013206696462,0,0,1,1,0,1,0,0,1,-0.24754084882544,0.968457031560678,1.01146392981013,1.68532558198929,1,0,0,1.89984503098721
"42",-2.41548086338075,0,0,0,1,0,1,0.701445618330554,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,-0.636295347136,0,0,1,-0.960516483537883,1,0,0,-1.12329600678074,-0.601482903771349,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,-1.11016222658974,-1.97233214537227,-0.666914966687562,-0.52080109592604,0.144938238433804,0,0,1,1,0,1,0,0,1,-1.48747519068981,0.584376208744074,1.06303894310565,0.89921734072584,1,0,0,-0.290436142087017
"43",0.207580386696783,1,0,0,0,0,1,1.18487078579213,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1.11509184597101,0,0,1,0.906781295647652,1,0,0,0.0711387992831322,-0.601482903771349,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0.776205285124114,0.90438243188804,-0.144041093862719,-0.52080109592604,0.877535152699213,0,0,1,1,0,1,0,0,1,-0.24754084882544,1.08368127840566,1.03725143645789,0.113109099462391,1,0,0,1.05360003229944
"44",0.207580386696783,1,0,0,0,0,1,0.797314744367238,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,-0.636295347136,0,0,1,-0.960516483537883,0,1,0,-0.768293711480019,-0.601482903771349,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.699785759972226,0.708242801620292,-0.666914966687562,-0.52080109592604,-0.587658675831605,0,0,1,1,0,1,0,0,1,-0.24754084882544,0.853232784715697,0.882526396571307,0.89921734072584,1,0,0,-0.091319671807542
"45",0.207580386696783,1,0,0,0,0,1,1.14815495028872,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,2.86647903907802,0,0,1,0.906781295647652,1,0,0,1.28961021909132,1.59867824423437,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0.381032932347538,-1.97233214537227,1.39553197612154,-0.52080109592604,2.34272898123003,0,0,1,1,0,0,1,0,1,0.992393493038928,1.66940453320098,0.985676423162362,0.89921734072584,1,0,0,2.58015963777542
